Record Id,Deal Name.id,Deal Name,Stage,Stage Duration (Calendar Days),Modified By.id,Modified By,Modified Time,Amount,Probability (%),Expected Revenue,Closing Date,Last Activity Time,Moved To
zcrm_6221978000100646003,zcrm_6221978000100646001,"Senior Software Engineer (Austin, TX) - Tech Corp",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:47:59,,2,,,2025-09-03 09:47:59,
zcrm_6221978000100646102,zcrm_6221978000100646100,Senior Developer (Unknown Location) - Microsoft,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 21:37:30,,2,,,2025-09-03 21:37:30,
zcrm_6221978000100647013,zcrm_6221978000100647011,Financial Advisor (Zoom web conference) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 10:35:08,,2,,,2025-09-03 10:35:08,
zcrm_6221978000100651041,zcrm_6221978000100651039,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 21:36:28,,2,,,2025-09-03 21:36:28,
zcrm_6221978000100656003,zcrm_6221978000100656001,"Senior Software Engineer (Austin, TX) - Tech Corp",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:48:16,,2,,,2025-09-03 09:48:16,
zcrm_6221978000100662003,zcrm_6221978000100662001,Financial Advisor (San Diego) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:55:58,,2,,,2025-09-03 09:55:58,
zcrm_6221978000100662024,zcrm_6221978000100662022,Financial Advisor (San Diego) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:57:30,,2,,,2025-09-03 09:57:30,
zcrm_6221978000100667003,zcrm_6221978000100667001,Financial Advisor (San Diego) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:56:51,,2,,,2025-09-03 09:56:51,
zcrm_6221978000100674025,zcrm_6221978000100674023,Founder/CEO (San Diego) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:59:32,,2,,,2025-09-03 09:59:32,
zcrm_6221978000100676011,zcrm_6221978000100676009,Financial Advisor (Zoom web conference) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 10:19:15,,2,,,2025-09-03 10:19:15,
zcrm_6221978000100694003,zcrm_6221978000100694001,Financial Advisor (Zoom web conference) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 10:20:10,,2,,,2025-09-03 10:20:10,
zcrm_6221978000100700037,zcrm_6221978000100700035,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 20:37:50,,2,,,2025-09-03 20:37:50,
zcrm_6221978000100706011,zcrm_6221978000098262173,Advisor (San Diego) BML Wealth Management,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-09-03 11:14:06,,10,,2025-08-13,2025-09-03 11:14:06,
zcrm_6221978000100706032,zcrm_6221978000098251042,Advisors (Nationwide) Naples Asset Management,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-09-03 11:14:11,,10,,2025-08-15,2025-09-03 11:14:11,
zcrm_6221978000100710001,zcrm_6221978000087493033,"Advisor (Grand Rapids, MI) Thatcher Wealth Management",Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-09-03 11:40:21,,100,,2025-09-03,2025-09-03 11:40:21,
zcrm_6221978000100710032,zcrm_6221978000085778048,Advisor (Connecticut) Apricity Advisors,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-09-03 12:27:37,,100,,2025-09-03,2025-09-03 12:27:37,
zcrm_6221978000100725011,zcrm_6221978000100725009,General Recruiting (Minneapolis) Flourish Wealth,Lead,,zcrm_6221978000000914023,Steve Perry,2025-09-03 13:47:49,,2,,2025-09-13,2025-09-03 13:47:49,
zcrm_6221978000100725148,zcrm_6221978000100725146,Lead Advisor (Los Angeles) Vosberg Wealth Management,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-09-03 14:41:45,,33,,2025-09-03,2025-09-03 14:52:02,Meetings Completed
zcrm_6221978000100725223,zcrm_6221978000100725146,Lead Advisor (Los Angeles) Vosberg Wealth Management,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-09-03 14:52:02,,36,,2025-09-03,2025-09-03 14:52:09,Deferred
zcrm_6221978000100725244,zcrm_6221978000100725146,Lead Advisor (Los Angeles) Vosberg Wealth Management,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-09-03 14:52:09,,10,,2025-09-03,2025-09-03 14:52:09,
zcrm_6221978000100725329,zcrm_6221978000100725327,Advisor Recruiting (Atlanta) Sage Mountain Advisors,Meetings Completed,,zcrm_6221978000000914023,Steve Perry,2025-09-03 16:37:50,,36,,2025-09-02,2025-09-03 16:37:50,
zcrm_6221978000100730040,zcrm_6221978000100730038,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 21:10:02,,2,,,2025-09-03 21:10:02,
zcrm_6221978000100800025,zcrm_6221978000100800023,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-04 15:09:18,,2,,,2025-09-04 15:09:18,
zcrm_6221978000100800056,zcrm_6221978000100800054,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-04 21:22:29,,2,,,2025-09-04 21:22:29,
zcrm_6221978000100835003,zcrm_6221978000100835001,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-04 11:36:56,,2,,,2025-09-04 11:36:56,
zcrm_6221978000100852003,zcrm_6221978000100852001,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-04 16:56:13,,2,,,2025-09-04 16:56:13,
zcrm_6221978000100862003,zcrm_6221978000100862001,Senior Developer (New York) - Example,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-04 21:22:18,,2,,,2025-09-04 21:22:18,
zcrm_6221978000100894003,zcrm_6221978000100894001,"Advisor (San Diego, CA) - Flourish Wealth Management",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-05 02:35:14,,2,,,2025-09-05 02:35:14,
zcrm_6221978000100894025,zcrm_6221978000100894023,Advisor (Unknown Location) - Seaside Wealth Management,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-05 09:03:55,,2,,,2025-09-05 09:03:55,
zcrm_6221978000100922003,zcrm_6221978000100922001,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-05 04:38:02,,2,,,2025-09-05 04:38:02,
zcrm_6221978000100944003,zcrm_6221978000100944001,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-05 07:43:29,,2,,,2025-09-05 07:43:29,
zcrm_6221978000100951003,zcrm_6221978000100951001,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-05 07:44:23,,2,,,2025-09-05 07:44:23,
zcrm_6221978000100965003,zcrm_6221978000100965001,Advisor (Unknown Location) - Seaside Wealth Management,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-05 09:11:52,,2,,,2025-09-05 09:11:52,
zcrm_6221978000101078001,zcrm_6221978000091453401,Advisor (Scottsdale) Summit Wealth Group,Meetings Completed,,zcrm_6221978000000914023,Steve Perry,2025-09-05 14:26:30,,36,,2025-06-27,2025-09-05 14:26:30,
zcrm_6221978000101199069,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-09-08 20:08:02,,100,,2025-09-09,2025-09-08 20:08:02,
zcrm_6221978000101205045,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-09-08 18:10:25,,70,,2025-07-31,2025-09-08 18:12:54,Intake Meeting Scheduled
zcrm_6221978000101227017,zcrm_6221978000101227015,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-09 01:38:52,,2,,,2025-09-09 01:38:52,
zcrm_6221978000101231001,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Intake Meeting Scheduled,1,zcrm_6221978000004014146,Pradeep Kumar,2025-09-08 18:12:54,,85,,2025-07-31,2025-09-09 14:45:31,Closed Won
zcrm_6221978000101238003,zcrm_6221978000101238001,Senior Financial Advisor (Chicago) - Example,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-09 01:40:40,,2,,,2025-09-09 01:40:40,
zcrm_6221978000101323091,zcrm_6221978000101323089,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-09 15:59:25,,2,,,2025-09-09 15:59:25,
zcrm_6221978000101333039,zcrm_6221978000101333037,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-09 15:56:43,,2,,,2025-09-09 15:56:43,
zcrm_6221978000101350186,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-09-09 14:45:31,,100,,2025-09-09,2025-09-09 14:45:31,
zcrm_6221978000101364025,zcrm_6221978000101364023,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-09 16:03:43,,2,,,2025-09-09 16:03:43,
